Country/Region,Province/State,Date,RecordsNo,Records,Lat,Long
United Kingdom,Falkland Islands (Malvinas),2/28/20,0,Confirmed,-51.7963,-59.5236
France,Saint Pierre and Miquelon,2/28/20,0,Confirmed,46.8852,-56.3159
South Sudan,,2/28/20,0,Confirmed,6.877,31.307
Western Sahara,,2/28/20,0,Confirmed,24.2155,-12.8858
Sao Tome and Principe,,2/28/20,0,Confirmed,0.18636,6.613081
Yemen,,2/28/20,0,Confirmed,15.552727,48.516388
Comoros,,2/28/20,0,Confirmed,-11.6455,43.3333
Tajikistan,,2/28/20,0,Confirmed,38.861034,71.276093
Afghanistan,,2/28/20,0,Deaths,33,65
Albania,,2/28/20,0,Deaths,41.1533,20.1683
Algeria,,2/28/20,0,Deaths,28.0339,1.6596
Andorra,,2/28/20,0,Deaths,42.5063,1.5218
Angola,,2/28/20,0,Deaths,-11.2027,17.8739
Antigua and Barbuda,,2/28/20,0,Deaths,17.0608,-61.7964
Argentina,,2/28/20,0,Deaths,-38.4161,-63.6167
Armenia,,2/28/20,0,Deaths,40.0691,45.0382
Australia,Australian Capital Territory,2/28/20,0,Deaths,-35.4735,149.0124
Australia,New South Wales,2/28/20,0,Deaths,-33.8688,151.2093
Australia,Northern Territory,2/28/20,0,Deaths,-12.4634,130.8456
Australia,Queensland,2/28/20,0,Deaths,-28.0167,153.4
Australia,South Australia,2/28/20,0,Deaths,-34.9285,138.6007
Australia,Tasmania,2/28/20,0,Deaths,-41.4545,145.9707
Australia,Victoria,2/28/20,0,Deaths,-37.8136,144.9631
Australia,Western Australia,2/28/20,0,Deaths,-31.9505,115.8605
Austria,,2/28/20,0,Deaths,47.5162,14.5501
Azerbaijan,,2/28/20,0,Deaths,40.1431,47.5769
Bahamas,,2/28/20,0,Deaths,25.0343,-77.3963
Bahrain,,2/28/20,0,Deaths,26.0275,50.55
Bangladesh,,2/28/20,0,Deaths,23.685,90.3563
Barbados,,2/28/20,0,Deaths,13.1939,-59.5432
Belarus,,2/28/20,0,Deaths,53.7098,27.9534
Belgium,,2/28/20,0,Deaths,50.8333,4
Benin,,2/28/20,0,Deaths,9.3077,2.3158
Bhutan,,2/28/20,0,Deaths,27.5142,90.4336
Bolivia,,2/28/20,0,Deaths,-16.2902,-63.5887
Bosnia and Herzegovina,,2/28/20,0,Deaths,43.9159,17.6791
Brazil,,2/28/20,0,Deaths,-14.235,-51.9253
Brunei,,2/28/20,0,Deaths,4.5353,114.7277
Bulgaria,,2/28/20,0,Deaths,42.7339,25.4858
Burkina Faso,,2/28/20,0,Deaths,12.2383,-1.5616
Cabo Verde,,2/28/20,0,Deaths,16.5388,-23.0418
Cambodia,,2/28/20,0,Deaths,11.55,104.9167
Cameroon,,2/28/20,0,Deaths,3.848,11.5021
Canada,Alberta,2/28/20,0,Deaths,53.9333,-116.5765
Canada,British Columbia,2/28/20,0,Deaths,49.2827,-123.1207
Canada,Grand Princess,2/28/20,0,Deaths,37.6489,-122.6655
Canada,Manitoba,2/28/20,0,Deaths,53.7609,-98.8139
Canada,New Brunswick,2/28/20,0,Deaths,46.5653,-66.4619
Canada,Newfoundland and Labrador,2/28/20,0,Deaths,53.1355,-57.6604
Canada,Nova Scotia,2/28/20,0,Deaths,44.682,-63.7443
Canada,Ontario,2/28/20,0,Deaths,51.2538,-85.3232
Canada,Prince Edward Island,2/28/20,0,Deaths,46.5107,-63.4168
Canada,Quebec,2/28/20,0,Deaths,52.9399,-73.5491
Canada,Saskatchewan,2/28/20,0,Deaths,52.9399,-106.4509
Central African Republic,,2/28/20,0,Deaths,6.6111,20.9394
Chad,,2/28/20,0,Deaths,15.4542,18.7322
Chile,,2/28/20,0,Deaths,-35.6751,-71.543
China,Anhui,2/28/20,6,Deaths,31.8257,117.2264
China,Beijing,2/28/20,7,Deaths,40.1824,116.4142
China,Chongqing,2/28/20,6,Deaths,30.0572,107.874
China,Fujian,2/28/20,1,Deaths,26.0789,117.9874
China,Gansu,2/28/20,2,Deaths,37.8099,101.0583
China,Guangdong,2/28/20,7,Deaths,23.3417,113.4244
China,Guangxi,2/28/20,2,Deaths,23.8298,108.7881
China,Guizhou,2/28/20,2,Deaths,26.8154,106.8748
China,Hainan,2/28/20,5,Deaths,19.1959,109.7453
China,Hebei,2/28/20,6,Deaths,39.549,116.1306
China,Heilongjiang,2/28/20,13,Deaths,47.862,127.7615
China,Henan,2/28/20,20,Deaths,33.882,113.614
